#,Date-Time (EST/EDT),"Temperature , °C"
459,09/06/2024 09:30:00,15.74
460,09/06/2024 09:45:00,15.96
461,09/06/2024 10:00:00,16.08
462,09/06/2024 10:15:00,16.21
463,09/06/2024 10:30:00,16.43
464,09/06/2024 10:45:00,16.69
465,09/06/2024 11:00:00,17.03
466,09/06/2024 11:15:00,17.20
467,09/06/2024 11:30:00,17.46
468,09/06/2024 11:45:00,18.06
469,09/06/2024 12:00:00,18.27
470,09/06/2024 12:15:00,19.30
471,09/06/2024 12:30:00,19.73
472,09/06/2024 12:45:00,20.20
473,09/06/2024 13:00:00,20.55
474,09/06/2024 13:15:00,20.72
475,09/06/2024 13:30:00,20.42
476,09/06/2024 13:45:00,20.20
477,09/06/2024 14:00:00,20.03
478,09/06/2024 14:15:00,19.90
479,09/06/2024 14:30:00,20.03
480,09/06/2024 14:45:00,20.59
481,09/06/2024 15:00:00,20.12
482,09/06/2024 15:15:00,19.77
483,09/06/2024 15:30:00,20.37
484,09/06/2024 15:45:00,20.42
485,09/06/2024 16:00:00,20.07
486,09/06/2024 16:15:00,20.07
487,09/06/2024 16:30:00,20.20
488,09/06/2024 16:45:00,20.12
489,09/06/2024 17:00:00,19.60
490,09/06/2024 17:15:00,19.60
491,09/06/2024 17:30:00,19.43
492,09/06/2024 17:45:00,19.47
493,09/06/2024 18:00:00,19.22
494,09/06/2024 18:15:00,18.87
495,09/06/2024 18:30:00,18.02
496,09/06/2024 18:45:00,17.41
497,09/06/2024 19:00:00,16.73
498,09/06/2024 19:15:00,16.08
499,09/06/2024 19:30:00,15.48
500,09/06/2024 19:45:00,14.71
501,09/06/2024 20:00:00,14.24
502,09/06/2024 20:15:00,13.85
503,09/06/2024 20:30:00,13.47
504,09/06/2024 20:45:00,13.34
505,09/06/2024 21:00:00,13.17
506,09/06/2024 21:15:00,13.25
507,09/06/2024 21:30:00,13.21
508,09/06/2024 21:45:00,13.73
509,09/06/2024 22:00:00,14.37
510,09/06/2024 22:15:00,14.54
511,09/06/2024 22:30:00,14.75
512,09/06/2024 22:45:00,15.06
513,09/06/2024 23:00:00,14.84
514,09/06/2024 23:15:00,14.24
515,09/06/2024 23:30:00,13.90
516,09/06/2024 23:45:00,13.85
